,CustomerID,recency,frequency,monetary
2548,15786.0,44,5,4834.2
2549,15787.0,26,3,948.05
2550,15789.0,358,1,351.3
2551,15790.0,10,1,220.85
2552,15791.0,44,3,1604.44
2553,15793.0,9,4,948.96
2554,15795.0,150,1,610.01
2555,15796.0,1,10,2666.61
2556,15797.0,113,4,2207.4
2557,15799.0,76,3,884.14
2558,15800.0,107,2,699.08
2559,15801.0,46,4,1042.19
2560,15802.0,143,3,-451.42
2561,15803.0,51,1,415.82000000000005
2562,15804.0,1,19,3848.55
2563,15805.0,23,20,5452.17
2564,15806.0,46,3,784.58
2565,15807.0,50,3,903.9
2566,15808.0,306,5,3724.77
2567,15809.0,36,6,399.21
2568,15810.0,79,6,1145.43
2569,15811.0,17,9,2171.32
2570,15812.0,107,5,1801.14
2571,15813.0,208,2,1303.9099999999999
2572,15814.0,3,6,1842.73
2573,15815.0,64,5,2100.6
2574,15819.0,49,4,1905.45
2575,15820.0,320,1,206.98
2576,15821.0,44,2,570.96
2577,15822.0,3,2,885.47
2578,15823.0,337,2,-840.76
2579,15825.0,172,1,532.94
2580,15826.0,51,4,1649.3600000000001
2581,15827.0,73,19,1641.48
2582,15829.0,99,2,636.14
2583,15830.0,29,2,547.7
2584,15831.0,58,4,747.76
2585,15832.0,254,1,836.79
2586,15834.0,70,6,2084.9
2587,15835.0,44,4,954.09
2588,15836.0,45,2,117.47
2589,15837.0,65,1,391.98
2590,15838.0,11,21,33350.76
2591,15839.0,25,5,1020.74
2592,15840.0,59,3,345.66
2593,15841.0,64,6,1209.1
2594,15843.0,304,1,118.95000000000002
2595,15844.0,46,1,130.73999999999998
2596,15845.0,18,10,3650.87
2597,15847.0,38,2,389.27
2598,15850.0,19,2,238.85
2599,15852.0,187,2,160.71
2600,15853.0,52,1,110.8
2601,15854.0,4,11,2974.65
2602,15855.0,137,5,712.24
2603,15856.0,4,30,16173.67
2604,15857.0,19,1,297.0
2605,15858.0,16,5,1438.85
2606,15860.0,41,8,977.21
2607,15861.0,12,10,3000.36
2608,15862.0,8,4,832.88
2609,15863.0,26,2,68.84
2610,15864.0,22,8,1769.7800000000002
2611,15865.0,41,3,895.13
2612,15866.0,101,1,230.53
2613,15867.0,5,16,3797.79
2614,15869.0,277,2,149.64
2615,15870.0,33,1,354.09000000000003
2616,15872.0,15,2,360.93
2617,15874.0,63,9,4330.67
2618,15877.0,2,3,440.78
2619,15880.0,369,2,313.28000000000003
2620,15881.0,312,8,438.24
2621,15882.0,199,4,495.36
2622,15883.0,2,2,396.48
2623,15885.0,93,3,379.35
2624,15886.0,60,1,181.09
2625,15888.0,80,2,141.27
2626,15889.0,157,2,446.87
2627,15891.0,227,1,524.52
2628,15894.0,253,2,263.55
2629,15895.0,150,1,179.17
2630,15897.0,194,2,222.05
2631,15898.0,1,6,1384.68
2632,15899.0,369,1,56.25
2633,15900.0,24,1,351.11
2634,15901.0,17,3,363.88
2635,15903.0,10,8,5126.34
2636,15904.0,8,1,164.68
2637,15906.0,20,8,1521.79
2638,15907.0,4,3,967.45
2639,15909.0,174,1,191.94
2640,15910.0,1,8,1232.18
2641,15912.0,178,2,264.62
2642,15916.0,16,10,1491.24
2643,15917.0,248,1,123.1
2644,15918.0,191,2,334.23
2645,15919.0,20,2,639.89
2646,15920.0,154,4,167.5
2647,15921.0,173,1,336.03000000000003
2648,15922.0,372,2,363.6
2649,15923.0,373,1,127.08
2650,15925.0,194,1,207.15
2651,15930.0,67,1,426.63
2652,15932.0,4,11,2461.85
2653,15933.0,21,3,1107.46
2654,15935.0,239,2,416.86
2655,15937.0,64,1,145.35
2656,15938.0,112,5,404.58
2657,15939.0,90,16,6102.26
2658,15940.0,311,2,31.799999999999997
2659,15942.0,134,1,337.44
2660,15944.0,277,1,325.1
2661,15945.0,365,1,181.0
2662,15947.0,83,1,1708.24
2663,15948.0,8,2,955.24
2664,15949.0,17,2,364.72
2665,15950.0,2,5,1705.26
2666,15951.0,1,3,669.57
2667,15952.0,34,4,806.57
2668,15953.0,15,10,1634.53
2669,15955.0,24,14,4389.81
2670,15957.0,32,1,428.89
2671,15958.0,74,1,104.35
2672,15963.0,20,2,470.76
2673,15965.0,17,4,845.64
2674,15967.0,23,2,418.83
2675,15969.0,3,4,582.9
2676,15970.0,304,1,314.1
2677,15971.0,18,12,4199.85
2678,15973.0,236,3,99.77000000000002
2679,15974.0,39,8,3429.55
2680,15975.0,84,1,371.01
2681,15976.0,165,2,430.94
2682,15977.0,17,2,1054.73
2683,15978.0,77,1,1098.78
2684,15980.0,89,3,2398.86
2685,15981.0,25,8,3408.48
2686,15983.0,22,4,1475.02
2687,15984.0,3,11,2816.97
2688,15985.0,123,3,1037.42
2689,15986.0,30,1,168.12
2690,15987.0,12,7,1451.28
2691,15988.0,19,1,158.03
2692,15990.0,44,2,792.11
2693,15992.0,4,1,41.989999999999995
2694,15993.0,9,10,2756.82
2695,15994.0,55,1,427.07
2696,15996.0,88,7,1044.78
2697,15998.0,37,6,3084.17
2698,16000.0,3,3,12393.7
2699,16003.0,30,5,2735.37
2700,16005.0,12,4,615.39
2701,16006.0,211,1,101.4
2702,16007.0,48,4,1701.94
2703,16008.0,24,3,478.78
2704,16009.0,22,4,992.71
2705,16010.0,246,3,407.5
2706,16011.0,8,16,3362.71
2707,16012.0,35,3,1415.29
2708,16013.0,4,51,33366.25
2709,16014.0,36,4,653.13
2710,16015.0,4,4,690.54
2711,16016.0,3,10,1483.31
2712,16017.0,47,1,211.88
2713,16018.0,39,2,408.90000000000003
2714,16019.0,2,10,3450.2400000000002
2715,16020.0,17,2,851.01
2716,16022.0,260,1,628.28
2717,16023.0,46,3,719.81
2718,16024.0,12,1,251.24
2719,16025.0,30,1,439.65999999999997
2720,16026.0,43,1,236.09
2721,16027.0,92,7,852.12
2722,16029.0,39,73,50992.61
2723,16030.0,310,1,331.24
2724,16031.0,92,2,548.94
2725,16033.0,6,27,8727.61
2726,16034.0,196,3,437.7
2727,16036.0,87,2,758.92
2728,16037.0,270,3,855.02
2729,16038.0,8,4,454.33000000000004
2730,16040.0,65,3,1313.55
2731,16041.0,31,3,3166.4
2732,16042.0,22,7,1147.37
2733,16043.0,38,4,773.99
2734,16045.0,120,4,1340.7
2735,16048.0,86,3,243.69000000000003
2736,16049.0,40,3,1111.79
2737,16050.0,174,1,137.9
2738,16052.0,54,1,362.06
2739,16053.0,33,2,1511.95
2740,16054.0,145,1,783.9
2741,16055.0,221,1,134.8
2742,16056.0,45,1,664.85
2743,16057.0,4,9,2140.2200000000003
2744,16059.0,66,6,1459.8600000000001
2745,16061.0,269,1,-29.95
2746,16062.0,10,4,1153.62
2747,16063.0,260,2,335.32
2748,16065.0,365,1,372.09
2749,16066.0,17,5,1521.87
2750,16070.0,22,2,852.15
2751,16071.0,45,1,326.24
2752,16072.0,288,1,584.3199999999999
2753,16073.0,292,2,94.35
2754,16076.0,3,11,2173.53
2755,16078.0,284,1,79.2
2756,16079.0,17,3,1352.0
2757,16080.0,82,3,176.6
2758,16081.0,56,5,2806.9
2759,16083.0,101,2,1317.62
2760,16084.0,299,1,436.18
2761,16085.0,23,5,981.51
2762,16086.0,59,6,1119.31
2763,16091.0,155,2,315.06
2764,16092.0,99,5,779.36
2765,16093.0,107,1,17.0
2766,16094.0,12,5,1041.83
2767,16096.0,264,1,320.62
2768,16097.0,240,1,185.04999999999998
2769,16098.0,88,8,2005.63
2770,16099.0,50,3,731.9
2771,16101.0,9,3,1245.96
2772,16102.0,42,3,1842.14
2773,16103.0,7,6,1429.64
2774,16104.0,62,1,302.36
2775,16105.0,249,1,336.96
2776,16106.0,66,1,108.38
2777,16107.0,18,7,3204.1600000000003
2778,16108.0,85,2,816.1
2779,16109.0,219,2,611.88
2780,16110.0,45,3,1337.48
2781,16112.0,143,4,195.73999999999998
2782,16113.0,183,1,161.38
2783,16114.0,171,1,135.75000000000003
2784,16115.0,10,8,1667.97
2785,16116.0,206,2,592.88
2786,16117.0,190,1,232.21
2787,16119.0,8,2,423.36
2788,16120.0,59,5,1294.14
2789,16121.0,57,2,867.11
2790,16122.0,73,4,684.4200000000001
2791,16123.0,52,1,307.78
2792,16124.0,316,2,187.15
2793,16125.0,367,1,289.35
2794,16126.0,29,4,6287.77
2795,16127.0,39,1,656.25
2796,16128.0,18,5,1880.22
2797,16131.0,52,5,3506.54
2798,16133.0,4,46,14305.66
2799,16134.0,22,3,603.69
2800,16135.0,263,1,517.55
2801,16136.0,60,3,709.38
2802,16138.0,368,1,-7.95
2803,16139.0,19,3,635.41
2804,16140.0,53,4,703.77
2805,16141.0,88,1,620.4
2806,16142.0,250,1,535.34
2807,16143.0,3,7,2419.84
2808,16144.0,247,1,175.2
2809,16145.0,9,18,3741.98
2810,16146.0,157,3,734.13
2811,16147.0,134,1,375.0
2812,16148.0,296,1,76.32000000000001
2813,16149.0,5,2,280.52
2814,16150.0,39,11,1906.07
2815,16152.0,269,1,1829.04
2816,16153.0,50,5,1824.23
2817,16156.0,9,13,3024.62
2818,16157.0,16,4,644.24
2819,16159.0,282,1,348.2
2820,16160.0,64,4,1009.4499999999999
2821,16161.0,2,25,5352.97
2822,16162.0,252,1,37.4
2823,16163.0,225,3,441.59999999999997
2824,16164.0,17,4,802.53
2825,16168.0,11,27,3770.6
2826,16169.0,8,4,1822.97
2827,16170.0,51,7,1880.4199999999998
2828,16171.0,59,1,73.2
2829,16172.0,95,4,1140.21
2830,16173.0,16,7,1406.57
2831,16174.0,126,3,1009.5500000000001
2832,16175.0,94,4,1037.59
2833,16177.0,50,1,331.95
2834,16178.0,138,1,197.9
2835,16179.0,61,1,215.83
2836,16180.0,100,10,10217.48
2837,16181.0,73,1,305.54
2838,16182.0,72,4,6617.65
2839,16183.0,67,1,338.71000000000004
2840,16184.0,64,7,1155.54
2841,16185.0,17,2,529.41
2842,16186.0,23,13,3991.94
2843,16187.0,32,17,6841.24
2844,16188.0,45,4,981.86
2845,16189.0,16,2,215.48
2846,16190.0,40,1,215.08
2847,16191.0,3,25,4913.32
2848,16193.0,237,1,314.45
2849,16198.0,75,1,400.68100000000004
2850,16200.0,4,2,1080.6200000000001
2851,16201.0,3,5,1821.52
2852,16202.0,361,1,365.27
2853,16203.0,59,5,589.15
2854,16204.0,23,1,405.71
2855,16205.0,31,4,761.38
2856,16206.0,55,4,537.0600000000001
2857,16207.0,25,1,394.38
2858,16208.0,45,2,664.26
2859,16209.0,89,5,2262.62
2860,16210.0,2,18,21086.3
2861,16211.0,81,2,542.77
2862,16212.0,19,3,681.19
2863,16213.0,79,1,159.0
2864,16214.0,171,3,1062.75
2865,16215.0,81,1,242.35
2866,16216.0,267,1,914.9300000000001
2867,16217.0,235,4,259.39000000000004
2868,16218.0,30,8,3054.87
2869,16221.0,37,3,864.86
2870,16222.0,318,1,846.72
2871,16224.0,57,4,1295.3
2872,16225.0,45,5,1096.32
2873,16226.0,203,3,255.12
2874,16227.0,219,2,308.32000000000005
2875,16229.0,87,2,1010.6
2876,16230.0,190,2,542.03
2877,16232.0,33,5,983.23
2878,16233.0,71,5,422.13
2879,16235.0,41,6,858.41
2880,16236.0,78,1,432.2
2881,16239.0,57,3,372.9
2882,16240.0,8,5,3693.81
2883,16241.0,10,13,2607.87
2884,16242.0,8,8,3598.26
2885,16243.0,34,2,409.1
2886,16244.0,212,2,1522.75
2887,16245.0,24,5,1352.3600000000001
2888,16247.0,170,1,114.56
2889,16248.0,62,1,152.94
2890,16249.0,53,5,1800.07
2891,16250.0,261,2,389.44
2892,16252.0,366,1,-295.09
2893,16253.0,32,3,3665.62
2894,16255.0,17,10,2609.3
2895,16256.0,258,2,732.63
2896,16257.0,177,1,46.95
2897,16258.0,45,5,5203.51
2898,16260.0,51,1,1035.45
2899,16261.0,17,4,746.83
2900,16262.0,361,1,-31.65
2901,16265.0,9,11,5423.15
2902,16266.0,74,7,861.89
2903,16268.0,71,1,667.65
2904,16270.0,353,1,1141.24
2905,16271.0,3,6,1423.29
2906,16272.0,117,2,411.7
2907,16274.0,373,1,357.95
2908,16275.0,197,1,559.87
2909,16276.0,177,1,810.6000000000001
2910,16278.0,23,3,537.83
2911,16279.0,21,4,1496.68
2912,16281.0,72,1,2062.06
2913,16282.0,340,1,168.3
2914,16283.0,6,7,1531.51
2915,16284.0,31,2,823.97
2916,16287.0,170,1,142.5
2917,16292.0,117,2,280.9
2918,16293.0,9,10,2236.7400000000002
2919,16295.0,10,4,1328.55
2920,16297.0,213,4,275.4
2921,16298.0,23,3,598.2
2922,16302.0,108,2,212.82
2923,16303.0,26,4,5305.83
2924,16305.0,139,1,361.21999999999997
2925,16306.0,214,8,602.27
2926,16308.0,38,4,2560.0
2927,16309.0,92,3,686.67
2928,16311.0,18,2,616.26
2929,16313.0,3,2,274.15000000000003
2930,16315.0,331,1,226.37
2931,16316.0,64,12,2755.56
2932,16317.0,120,3,1341.65
2933,16318.0,35,1,328.15
2934,16319.0,218,1,404.40000000000003
2935,16320.0,172,2,1038.46
2936,16321.0,72,6,230.70000000000002
2937,16322.0,1,2,326.75
2938,16323.0,196,1,207.50000000000003
2939,16324.0,128,3,428.68
2940,16325.0,44,5,510.54
2941,16326.0,6,15,3085.96
2942,16327.0,14,6,3844.22
2943,16330.0,18,4,242.21
2944,16332.0,28,8,1583.2
2945,16333.0,8,21,26626.8
2946,16337.0,37,1,151.05
2947,16338.0,157,1,214.79999999999998
2948,16339.0,284,1,109.95
2949,16340.0,107,1,549.07
2950,16341.0,25,6,1959.38
2951,16342.0,75,4,322.41
2952,16343.0,16,2,370.47999999999996
2953,16344.0,158,1,101.10000000000001
2954,16345.0,44,1,575.41
2955,16347.0,11,2,887.65
2956,16348.0,32,7,1469.45
2957,16349.0,291,1,53.5
2958,16350.0,21,5,1100.47
2959,16351.0,333,1,153.9
2960,16352.0,18,2,494.44
2961,16353.0,4,22,6675.71
2962,16354.0,63,2,395.8
2963,16356.0,198,4,210.32000000000002
2964,16357.0,33,3,658.88
2965,16358.0,1,5,2024.95
2966,16359.0,7,12,1460.3700000000001
2967,16360.0,5,8,3411.69
2968,16361.0,10,4,896.66
2969,16362.0,32,9,652.07
2970,16363.0,53,1,109.36000000000001
2971,16364.0,12,2,707.04
2972,16365.0,18,9,1540.42
2973,16366.0,19,1,327.3
2974,16367.0,37,2,804.49
2975,16368.0,2,2,497.43
2976,16369.0,18,3,1553.66
2977,16370.0,82,4,1320.56
2978,16372.0,33,2,367.93
2979,16374.0,66,2,473.03000000000003
2980,16376.0,9,3,977.52
2981,16377.0,267,1,676.2
2982,16378.0,247,3,362.95
2983,16379.0,4,5,2131.9
2984,16380.0,61,1,1780.59
2985,16383.0,75,2,668.36
2986,16384.0,90,2,584.5
2987,16385.0,60,3,555.89
2988,16386.0,29,2,317.2
2989,16387.0,323,1,94.36
2990,16389.0,53,5,1362.27
2991,16392.0,270,1,221.19
2992,16393.0,2,20,2941.05
2993,16394.0,50,9,1412.06
2994,16395.0,61,5,1486.9
2995,16398.0,145,4,1631.15
2996,16399.0,19,2,408.57
2997,16400.0,95,1,303.93
2998,16401.0,1,20,4061.24
2999,16402.0,265,2,299.6
3000,16403.0,302,2,161.04999999999998
3001,16404.0,70,1,443.05
3002,16405.0,302,2,167.25
3003,16406.0,19,1,163.07
3004,16407.0,13,9,2126.93
3005,16409.0,36,5,2028.88
3006,16411.0,19,2,214.65
3007,16412.0,54,1,151.83
3008,16413.0,57,1,262.2
3009,16414.0,22,2,126.25
3010,16415.0,44,1,210.35
3011,16416.0,27,4,1026.99
3012,16418.0,45,3,675.27
3013,16419.0,113,7,959.48
3014,16422.0,17,74,33805.69
3015,16423.0,25,1,346.12
3016,16424.0,191,2,82.56
3017,16425.0,302,1,302.7
3018,16426.0,2,10,1908.25
3019,16427.0,263,2,241.06
3020,16428.0,81,1,-2.95
3021,16429.0,106,1,284.55
3022,16430.0,57,1,300.85
3023,16431.0,213,3,642.81
3024,16432.0,64,1,287.4
3025,16433.0,28,1,184.26
3026,16434.0,29,7,1522.25
3027,16438.0,6,5,798.35
3028,16440.0,8,5,3640.67
3029,16441.0,67,2,381.2
3030,16442.0,2,3,616.79
3031,16444.0,46,5,638.77
3032,16445.0,34,1,230.51
3033,16446.0,1,3,2.8999999999941792
3034,16447.0,136,1,259.01
3035,16448.0,198,1,188.89000000000001
3036,16449.0,191,3,674.69
3037,16450.0,150,1,311.92
3038,16451.0,88,1,266.97
3039,16454.0,45,3,-8.15
3040,16455.0,64,7,1841.18
3041,16456.0,99,5,2158.37
3042,16457.0,218,1,208.36
3043,16458.0,3,18,3482.7400000000002
3044,16460.0,28,3,814.72
3045,16461.0,178,1,151.42
3046,16462.0,64,4,102.0
3047,16463.0,21,7,1383.7
3048,16464.0,20,3,1314.68
3049,16466.0,34,7,1603.46
3050,16468.0,74,1,74.9
3051,16469.0,24,4,650.43
3052,16470.0,52,5,757.44
3053,16471.0,275,1,223.95000000000002
3054,16473.0,165,4,314.86
3055,16474.0,7,11,1811.47
3056,16475.0,88,4,544.3
3057,16477.0,64,7,2494.46
3058,16478.0,25,3,331.0
3059,16479.0,10,2,300.83
3060,16480.0,76,1,769.29
3061,16482.0,16,1,220.62
3062,16483.0,192,1,139.35
3063,16484.0,174,3,379.4
3064,16485.0,77,1,363.65
3065,16488.0,33,4,492.2
3066,16491.0,47,1,731.5
3067,16493.0,73,6,1329.66
3068,16494.0,297,1,826.53
3069,16495.0,3,3,684.41
3070,16496.0,9,4,1562.22
3071,16497.0,50,6,2965.69
3072,16498.0,161,3,86.12
3073,16499.0,360,5,319.1
3074,16500.0,5,6,400.86
3075,16503.0,107,5,1421.43
3076,16504.0,25,1,484.38
3077,16505.0,32,1,777.6
3078,16506.0,20,2,90.30000000000001
3079,16509.0,297,1,363.7
3080,16510.0,372,1,248.1
3081,16511.0,22,3,950.26
3082,16513.0,5,4,874.59
3083,16515.0,52,5,1627.13
3084,16516.0,30,1,101.69999999999999
3085,16517.0,277,1,162.7
3086,16518.0,61,3,480.92
3087,16519.0,25,2,215.07999999999998
3088,16520.0,186,4,1036.6200000000001
3089,16523.0,2,27,9295.67
3090,16525.0,2,29,11895.57
3091,16526.0,172,1,290.36
3092,16527.0,81,1,228.06
3093,16528.0,4,1,244.41
3094,16529.0,190,1,455.25
3095,16531.0,22,7,1244.59
3096,16532.0,18,3,6748.8
3097,16533.0,19,5,1026.94
3098,16535.0,5,1,593.75
3099,16536.0,107,2,539.02
3100,16539.0,3,4,1388.81
3101,16542.0,54,1,119.62
3102,16545.0,165,1,339.3
3103,16546.0,291,3,-95.93
3104,16549.0,10,10,4154.64
3105,16550.0,109,9,2266.25
3106,16551.0,96,3,922.12
3107,16552.0,243,2,379.73
3108,16553.0,163,14,5664.57
3109,16554.0,3,7,641.55
3110,16555.0,35,2,285.89
3111,16556.0,67,7,3313.79
3112,16557.0,24,2,281.85
3113,16558.0,1,24,8257.04
3114,16560.0,21,3,816.51
3115,16561.0,6,2,511.12
3116,16563.0,54,1,1077.74
3117,16565.0,364,1,173.7
3118,16566.0,15,6,614.01
3119,16567.0,194,2,865.6
3120,16569.0,3,1,124.2
3121,16570.0,9,15,3622.95
3122,16571.0,3,5,1285.22
3123,16572.0,127,4,999.7
3124,16573.0,74,4,648.41
3125,16574.0,71,1,451.44
3126,16579.0,365,1,-30.599999999999998
3127,16581.0,155,2,70.44
3128,16582.0,113,1,313.62
3129,16583.0,374,1,233.45
3130,16584.0,80,3,908.03
3131,16586.0,249,1,463.95
3132,16587.0,232,1,225.15
3133,16589.0,71,3,459.24
3134,16591.0,69,1,213.5
3135,16592.0,4,19,4073.28
3136,16593.0,51,3,330.03
3137,16594.0,75,1,181.09
3138,16595.0,61,1,360.16
3139,16596.0,16,2,250.15
3140,16597.0,4,1,90.04
3141,16598.0,277,2,140.7
3142,16600.0,4,6,813.52
3143,16601.0,41,1,244.79999999999998
3144,16602.0,31,2,494.72999999999996
3145,16603.0,75,2,482.47
3146,16607.0,18,16,3038.67
3147,16609.0,15,9,5450.96
3148,16610.0,219,1,75.66
3149,16611.0,186,2,120.99000000000001
3150,16612.0,33,4,1187.66
3151,16613.0,70,1,618.59
3152,16614.0,183,1,506.19
3153,16616.0,15,2,500.42
3154,16617.0,236,1,151.85
3155,16618.0,31,6,2630.64
3156,16619.0,254,2,204.41
3157,16620.0,4,2,178.96
3158,16621.0,52,4,813.48
3159,16623.0,246,1,129.45
3160,16624.0,81,2,810.5699999999999
3161,16625.0,275,1,333.08
3162,16626.0,1,20,4379.65
3163,16627.0,79,1,322.8
3164,16628.0,30,6,2183.04
3165,16629.0,74,2,417.73
3166,16633.0,17,7,2878.15
3167,16634.0,223,2,217.9
3168,16637.0,32,5,1124.59
3169,16638.0,23,11,1676.47
3170,16639.0,25,4,1169.38
3171,16641.0,106,1,231.10000000000002
3172,16642.0,5,3,679.83
3173,16643.0,246,1,487.51
3174,16644.0,178,2,833.78
3175,16647.0,170,2,214.06
3176,16648.0,39,2,270.85999999999996
3177,16650.0,72,1,518.42
3178,16652.0,54,10,6654.26
3179,16653.0,16,3,1166.92
3180,16654.0,141,5,594.97
3181,16655.0,18,6,3794.52
3182,16656.0,22,21,8568.24
3183,16657.0,10,4,933.62
3184,16658.0,368,1,123.24
3185,16659.0,189,1,39.12
3186,16660.0,16,5,810.4499999999999
3187,16665.0,362,1,135.39999999999998
3188,16666.0,19,1,118.98
3189,16667.0,68,2,570.13
3190,16668.0,15,6,306.71999999999997
3191,16669.0,24,3,1370.8700000000001
3192,16670.0,17,17,4022.46
3193,16671.0,28,3,1692.27
3194,16672.0,2,23,8093.59
3195,16674.0,55,2,319.61
3196,16676.0,34,5,1558.72
3197,16678.0,3,17,3013.83
3198,16679.0,366,1,129.75
3199,16680.0,43,1,183.7
3200,16681.0,73,6,1770.34
3201,16682.0,5,5,1028.0
3202,16684.0,4,30,65892.08
3203,16685.0,61,2,324.24
3204,16686.0,47,9,3043.48
3205,16688.0,1,4,1260.86
3206,16689.0,76,3,303.26
3207,16690.0,44,3,208.63
3208,16692.0,256,2,1276.0
3209,16693.0,69,2,482.01
3210,16696.0,135,4,657.9000000000001
3211,16697.0,241,1,112.75
3212,16698.0,227,2,1998.0
3213,16700.0,9,17,5040.0
3214,16701.0,9,18,5150.2699999999995
3215,16705.0,1,29,13946.130000000001
3216,16706.0,37,3,531.35
3217,16708.0,46,1,656.63
3218,16709.0,85,5,3029.87
3219,16710.0,19,10,2483.04
3220,16711.0,3,5,1651.03
3221,16712.0,9,10,3645.43
3222,16713.0,19,21,6840.2300000000005
3223,16714.0,219,4,911.53
3224,16715.0,78,1,301.71999999999997
3225,16716.0,267,3,319.8000000000001
3226,16717.0,9,9,3278.36
3227,16718.0,369,1,623.75
3228,16719.0,15,8,1773.92
3229,16720.0,26,1,155.24
3230,16721.0,262,1,292.47
3231,16722.0,17,16,4711.21
3232,16723.0,91,2,589.15
3233,16725.0,302,8,775.07
3234,16726.0,26,5,1382.02
3235,16727.0,364,1,272.82
3236,16728.0,46,5,1054.67
3237,16729.0,36,26,7076.28
3238,16730.0,52,4,702.79
3239,16732.0,32,1,603.75
3240,16734.0,52,3,650.51
3241,16735.0,79,7,2269.21
3242,16737.0,53,1,417.59999999999997
3243,16738.0,298,1,3.75
3244,16739.0,172,2,312.55
3245,16742.0,47,2,0.0
3246,16743.0,29,8,2191.84
3247,16744.0,11,7,1304.76
3248,16745.0,87,18,7170.7
3249,16746.0,5,19,6694.31
3250,16747.0,25,4,826.96
3251,16748.0,18,5,1515.9
3252,16750.0,45,5,623.93
3253,16751.0,31,1,1764.72
3254,16752.0,373,1,207.5
3255,16753.0,58,1,223.92000000000002
3256,16754.0,372,1,2002.4
3257,16755.0,114,5,1484.63
3258,16756.0,215,1,239.4
3259,16757.0,319,1,106.83000000000001
3260,16758.0,65,1,369.34000000000003
3261,16759.0,8,4,772.84
3262,16761.0,97,1,316.62
3263,16762.0,20,3,1501.38
3264,16763.0,185,2,594.9
3265,16764.0,4,18,2758.25
3266,16765.0,294,1,34.0
3267,16766.0,273,2,1145.6
3268,16767.0,31,11,5580.6
3269,16768.0,48,5,458.04
3270,16769.0,260,1,380.39
3271,16770.0,58,6,744.9
3272,16771.0,33,5,2246.81
3273,16773.0,57,1,171.59
3274,16774.0,68,5,654.92
3275,16775.0,10,11,1695.66
3276,16776.0,60,1,388.28
3277,16777.0,80,2,226.35
3278,16778.0,74,2,245.94
3279,16779.0,2,28,10454.05
3280,16780.0,100,2,425.19
3281,16781.0,365,2,294.65
3282,16782.0,10,19,2242.25
3283,16784.0,20,1,107.6
3284,16788.0,123,2,597.48
3285,16789.0,8,1,80.8
3286,16790.0,4,8,1520.1200000000001
3287,16791.0,29,8,1706.28
3288,16792.0,282,2,110.38000000000001
3289,16793.0,57,1,243.84
3290,16794.0,1,12,1201.51
3291,16795.0,365,1,414.88
3292,16796.0,89,1,305.62
3293,16800.0,11,1,1201.49
3294,16801.0,163,5,867.83
3295,16803.0,65,1,332.3
3296,16804.0,23,3,536.99
3297,16805.0,174,2,460.59
3298,16806.0,103,4,801.49
3299,16807.0,143,3,1121.59
3300,16808.0,99,2,288.42
3301,16809.0,23,6,912.74
3302,16810.0,192,2,275.64
3303,16811.0,5,2,547.07
3304,16812.0,361,1,479.35
3305,16813.0,8,10,1692.98
3306,16814.0,14,22,6500.6
3307,16816.0,103,4,417.06
3308,16817.0,3,13,1446.95
3309,16818.0,11,13,3317.97
3310,16820.0,96,1,497.61
3311,16823.0,227,1,358.38
3312,16824.0,16,2,460.64
3313,16825.0,39,2,775.1800000000001
3314,16826.0,51,1,341.7
3315,16828.0,93,2,128.5
3316,16829.0,157,1,197.22
3317,16830.0,39,1,325.91
3318,16832.0,184,3,199.15
3319,16833.0,1,4,1106.53
3320,16834.0,228,1,413.46
3321,16835.0,128,2,180.85
3322,16836.0,40,2,251.87
3323,16837.0,31,12,3167.73
3324,16838.0,197,3,582.9
3325,16839.0,9,39,15357.78
3326,16841.0,37,7,1774.62
3327,16842.0,64,4,1260.44
3328,16843.0,43,17,10183.82
3329,16846.0,50,1,214.32
3330,16847.0,43,1,193.44
3331,16848.0,53,1,281.42
3332,16849.0,187,1,124.57
3333,16850.0,334,1,332.41
3334,16851.0,4,3,342.45
3335,16852.0,10,2,144.91000000000003
3336,16855.0,24,2,328.4
3337,16856.0,15,1,35.400000000000006
3338,16858.0,366,2,345.89000000000004
3339,16859.0,106,5,473.14
3340,16861.0,60,3,151.65
3341,16863.0,29,4,481.35
3342,16866.0,141,3,207.73999999999998
3343,16869.0,23,5,805.62
3344,16871.0,22,7,2761.4900000000002
3345,16872.0,77,3,680.02
3346,16873.0,5,10,7066.31
3347,16875.0,64,9,2023.47
3348,16877.0,12,6,853.72
3349,16878.0,25,2,0.0
3350,16880.0,31,7,1519.08
3351,16881.0,67,1,432.0
3352,16882.0,67,3,705.12
3353,16883.0,187,2,276.73
3354,16884.0,38,2,429.84000000000003
3355,16885.0,15,3,471.51
3356,16887.0,35,1,194.88
3357,16889.0,195,3,1578.67
3358,16891.0,2,5,809.7
3359,16892.0,1,7,496.84000000000003
3360,16893.0,367,1,145.93
3361,16895.0,65,1,219.14
3362,16897.0,299,3,213.03
3363,16898.0,26,4,444.46
3364,16899.0,8,6,1281.56
3365,16900.0,12,5,187.6900000000001
3366,16902.0,116,1,1706.88
3367,16903.0,29,1,373.24
3368,16904.0,4,16,3754.27
3369,16905.0,5,8,3085.48
3370,16906.0,82,4,579.77
3371,16907.0,29,5,981.65
3372,16909.0,64,2,364.14
3373,16910.0,4,8,1510.06
3374,16912.0,23,12,2528.67
3375,16913.0,290,1,113.44
3376,16914.0,36,1,208.46
3377,16915.0,9,6,621.6800000000001
3378,16916.0,24,2,576.26
